DevelopmentRegion,RegionalDistrict,Municipality,Statistics,date,values
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-04 (Apr),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-05 (May),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-06 (Jun),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-07 (Jul),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-08 (Aug),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-09 (Sep),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - FARM (count),2017-10 (Oct),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-01 (Jan),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-02 (Feb),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-03 (Mar),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-04 (Apr),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-05 (May),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-06 (Jun),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-07 (Jul),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-08 (Aug),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-09 (Sep),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - MULTI-FAMILY (count),2017-10 (Oct),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-01 (Jan),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-02 (Feb),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-03 (Mar),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-04 (Apr),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-05 (May),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-06 (Jun),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-07 (Jul),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-08 (Aug),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-09 (Sep),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - OTHER (count),2017-10 (Oct),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-01 (Jan),14
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-02 (Feb),29
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-03 (Mar),31
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-04 (Apr),22
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-05 (May),41
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-06 (Jun),47
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-07 (Jul),47
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-08 (Aug),49
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-09 (Sep),43
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2017-10 (Oct),36
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-01 (Jan),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-02 (Feb),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-03 (Mar),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-04 (Apr),5
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-05 (May),4
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-06 (Jun),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-07 (Jul),3
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-08 (Aug),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-09 (Sep),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2017-10 (Oct),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-01 (Jan),4
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-02 (Feb),3
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-03 (Mar),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-04 (Apr),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-05 (May),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-06 (Jun),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-07 (Jul),0
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-08 (Aug),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-09 (Sep),2
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL - STRATA RESIDENTIAL (count),2017-10 (Oct),1
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-01 (Jan),24
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-02 (Feb),49
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-03 (Mar),53
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-04 (Apr),43
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-05 (May),63
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-06 (Jun),70
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-07 (Jul),66
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-08 (Aug),74
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-09 (Sep),68
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,RESIDENTIAL TOTAL (count),2017-10 (Oct),55
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-01 (Jan),24
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-02 (Feb),52
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-03 (Mar),59
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-04 (Apr),49
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-05 (May),67
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-06 (Jun),95
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-07 (Jul),70
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-08 (Aug),77
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-09 (Sep),71
Vancouver Island/Coast,CAPITAL,GULF ISLANDS RURAL,Total Market Transactions (count),2017-10 (Oct),56
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-06 (Jun),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-07 (Jul),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-09 (Sep),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-10 (Oct),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - COMMERCE (count),2016-12 (Dec),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-06 (Jun),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-07 (Jul),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-09 (Sep),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-10 (Oct),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-11 (Nov),13
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - OTHER (count),2016-12 (Dec),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-06 (Jun),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-07 (Jul),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-08 (Aug),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-09 (Sep),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-11 (Nov),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2016-12 (Dec),17
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-06 (Jun),7
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-07 (Jul),5
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-08 (Aug),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-09 (Sep),4
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-10 (Oct),5
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-11 (Nov),15
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,COMMERCIAL TOTAL (count),2016-12 (Dec),19
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-06 (Jun),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-07 (Jul),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-09 (Sep),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FARM TOTAL (count),2016-12 (Dec),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-06 (Jun),"$518,999.15 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-07 (Jul),"$535,062.17 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-08 (Aug),"$560,585.29 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-09 (Sep),"$604,191.03 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-10 (Oct),"$590,339.91 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-11 (Nov),"$592,154.60 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Average ($ mean),2016-12 (Dec),"$565,364.86 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-06 (Jun),"$455,000.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-07 (Jul),"$420,000.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-08 (Aug),"$475,000.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-09 (Sep),"$465,750.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-10 (Oct),"$475,000.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-11 (Nov),"$466,833.34 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Median ($ median),2016-12 (Dec),"$492,000.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-06 (Jun),"$210,194,655.21 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-07 (Jul),"$216,165,117.81 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-08 (Aug),"$179,947,876.91 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-09 (Sep),"$167,965,105.25 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-10 (Oct),"$159,982,116.89 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-11 (Nov),"$140,932,793.76 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,FMV Sum ($ sum),2016-12 (Dec),"$93,285,201.65 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-06 (Jun),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-07 (Jul),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-09 (Sep),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-10 (Oct),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,OTHER/UNKNOWN TOTAL (count),2016-12 (Dec),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-06 (Jun),"$3,132,678.77 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-07 (Jul),"$3,377,844.76 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-08 (Aug),"$2,770,104.17 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-09 (Sep),"$2,826,684.23 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-10 (Oct),"$2,343,369.76 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-11 (Nov),"$2,286,043.54 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid ($ sum),2016-12 (Dec),"$1,432,180.72 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-06 (Jun),"$6,600.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-07 (Jul),"$5,555.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-08 (Aug),"$7,100.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-09 (Sep),"$6,895.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-10 (Oct),"$6,300.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-11 (Nov),"$6,880.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,PTT Paid Median ($ median),2016-12 (Dec),"$7,300.00 "
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-06 (Jun),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-07 (Jul),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-09 (Sep),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RECREATIONAL TOTAL (count),2016-12 (Dec),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-06 (Jun),20
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-07 (Jul),14
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-08 (Aug),18
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-09 (Sep),13
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-10 (Oct),20
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-11 (Nov),21
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - ACREAGE (count),2016-12 (Dec),12
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-06 (Jun),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-07 (Jul),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-08 (Aug),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-09 (Sep),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-11 (Nov),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - COMMERCE (count),2016-12 (Dec),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-06 (Jun),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-07 (Jul),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-08 (Aug),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-09 (Sep),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-11 (Nov),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - FARM (count),2016-12 (Dec),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-06 (Jun),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-07 (Jul),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-08 (Aug),2
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-09 (Sep),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-10 (Oct),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - MULTI-FAMILY (count),2016-12 (Dec),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-06 (Jun),48
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-07 (Jul),88
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-08 (Aug),36
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-09 (Sep),48
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-10 (Oct),116
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-11 (Nov),24
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - OTHER (count),2016-12 (Dec),8
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-06 (Jun),235
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-07 (Jul),215
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-08 (Aug),196
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-09 (Sep),162
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-10 (Oct),96
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-11 (Nov),125
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-12 (Dec),94
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-06 (Jun),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-07 (Jul),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-08 (Aug),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-09 (Sep),3
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-10 (Oct),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-11 (Nov),NA
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-12 (Dec),1
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-06 (Jun),89
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-07 (Jul),76
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-08 (Aug),64
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-09 (Sep),41
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-10 (Oct),32
Vancouver Island/Coast,CAPITAL,Peninsula & Westshore,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-11 (Nov),49
